RestaurantID,CountryCode,Country,City,Cuisines,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Average_Cost_for_two,Rating,Datekey_Opening,Average Ratings,Price Range
8695,1,India,New Delhi,Mughlai,No,No,No,No,400,3.3,2011-12-28,3-3.99,201-400
18414465,1,India,New Delhi,Mughlai,No,No,No,No,400,3.1,2017-11-16,3-3.99,201-400
5294,1,India,New Delhi,"Chinese, Fast Food",No,No,No,No,400,2.7,2018-11-09,2-2.99,201-400
1914,1,India,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",No,Yes,No,No,400,3.4,2013-11-18,3-3.99,201-400
18264634,1,India,New Delhi,"North Indian, Street Food, Chinese, South Indian, Mithai",No,No,No,No,400,3.6,2013-11-12,3-3.99,201-400
301102,1,India,New Delhi,"Gujarati, South Indian, North Indian",No,No,No,No,400,3.7,2010-11-25,3-3.99,201-400
5453,1,India,New Delhi,"North Indian, Fast Food, Chinese, South Indian",No,No,No,No,400,3.2,2016-11-10,3-3.99,201-400
2578,1,India,New Delhi,"Chinese, North Indian, Street Food",No,No,No,No,400,3.1,2018-11-12,3-3.99,201-400
1401,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,400,2.8,2017-11-01,2-2.99,201-400
5451,1,India,New Delhi,"North Indian, Fast Food",No,No,No,No,400,3.2,2013-11-12,3-3.99,201-400
311216,1,India,New Delhi,Bakery,No,No,No,No,400,1,2013-11-22,1-1.99,201-400
18163900,1,India,New Delhi,"Chinese, Fast Food",No,No,No,No,400,1,2017-11-09,1-1.99,201-400
305598,1,India,New Delhi,Mughlai,No,No,No,No,400,3.9,2018-11-27,3-3.99,201-400
310305,1,India,New Delhi,Chinese,No,Yes,No,No,400,3,2015-11-23,3-3.99,201-400
18322653,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,400,2.3,2016-11-22,2-2.99,201-400
18258507,1,India,New Delhi,Mughlai,No,No,No,No,400,2.9,2018-11-19,2-2.99,201-400
18396161,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,400,2.7,2010-11-23,2-2.99,201-400
18425151,1,India,New Delhi,Continental,No,Yes,No,No,400,3.9,2013-11-22,3-3.99,201-400
309551,1,India,New Delhi,"Fast Food, Chinese",No,Yes,No,No,400,3.1,2017-11-04,3-3.99,201-400
303602,1,India,New Delhi,"Chinese, Tibetan",No,No,No,No,400,2.9,2012-11-03,2-2.99,201-400
310408,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,400,2.7,2018-11-18,2-2.99,201-400
18332018,1,India,New Delhi,Chinese,No,Yes,No,No,400,3.8,2018-11-09,3-3.99,201-400
306741,1,India,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,400,2.9,2016-11-01,2-2.99,201-400
18435290,1,India,New Delhi,Beverages,No,No,No,No,400,1,2013-11-28,1-1.99,201-400
18336183,1,India,New Delhi,"Biryani, North Indian",No,Yes,No,No,400,3.8,2012-11-03,3-3.99,201-400
310630,1,India,New Delhi,"Chinese, Fast Food",No,Yes,No,No,400,2.2,2014-11-20,2-2.99,201-400
18057827,1,India,New Delhi,"North Indian, Mughlai",No,Yes,No,No,400,2.7,2013-11-19,2-2.99,201-400
3555,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,400,1,2017-11-01,1-1.99,201-400
2364,1,India,New Delhi,Chinese,No,No,No,No,400,3.2,2012-11-25,3-3.99,201-400
1158,1,India,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,400,3.9,2012-11-14,3-3.99,201-400
9253,1,India,New Delhi,"South Indian, Street Food, Mithai",No,No,No,No,400,3.5,2015-11-19,3-3.99,201-400
18361271,1,India,New Delhi,Naga,No,No,No,No,400,3,2013-11-19,3-3.99,201-400
18424971,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,400,3.1,2018-11-03,3-3.99,201-400
18291208,1,India,New Delhi,"Mughlai, North Indian",No,No,No,No,400,1,2010-11-13,1-1.99,201-400
307409,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,400,3.5,2012-11-10,3-3.99,201-400
18372279,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,400,2.4,2017-11-21,2-2.99,201-400
18349937,1,India,New Delhi,Beverages,No,No,No,No,400,3.6,2015-11-21,3-3.99,201-400
310689,1,India,New Delhi,"Pizza, Fast Food",No,No,No,No,400,3,2014-11-23,3-3.99,201-400
18203182,1,India,New Delhi,"Chinese, South Indian, North Indian",No,Yes,No,No,400,2.7,2015-11-21,2-2.99,201-400
304243,1,India,New Delhi,Fast Food,No,Yes,No,No,400,2.7,2018-10-28,2-2.99,201-400
3370,1,India,New Delhi,"Street Food, South Indian, Mithai",No,No,No,No,400,3.4,2010-10-21,3-3.99,201-400
312444,1,India,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,400,3.3,2015-10-11,3-3.99,201-400
9267,1,India,New Delhi,"Chinese, Fast Food",No,No,No,No,400,2.9,2010-10-10,2-2.99,201-400
18144470,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,No,No,No,400,3,2015-10-28,3-3.99,201-400
6357,1,India,New Delhi,"North Indian, Chinese",No,Yes,No,No,400,3.2,2018-10-17,3-3.99,201-400
18237315,1,India,New Delhi,"Cafe, Tea",No,Yes,No,No,400,3.9,2010-10-10,3-3.99,201-400
18255138,1,India,New Delhi,"Raw Meats, Fast Food",No,No,No,No,400,3,2018-10-14,3-3.99,201-400
18337927,1,India,New Delhi,Fast Food,No,No,No,No,400,4.1,2010-10-19,4-4.99,201-400
2436,1,India,New Delhi,"Desserts, Cafe",No,Yes,No,No,400,3.9,2016-10-24,3-3.99,201-400
302478,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,400,3.8,2015-10-02,3-3.99,201-400
18361758,1,India,New Delhi,Beverages,No,No,No,No,400,3,2018-10-02,3-3.99,201-400
18377928,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,400,1,2010-10-02,1-1.99,201-400
18455615,1,India,New Delhi,Mithai,No,No,No,No,400,3.2,2014-10-08,3-3.99,201-400
18452403,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,400,1,2014-10-07,1-1.99,201-400
312728,1,India,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,400,3.2,2010-10-18,3-3.99,201-400
305293,1,India,New Delhi,Chinese,No,Yes,No,No,400,3.4,2012-10-09,3-3.99,201-400
18416860,1,India,New Delhi,"Street Food, North Indian, South Indian, Chinese",No,No,No,No,400,3.1,2015-10-24,3-3.99,201-400
18198463,1,India,New Delhi,"Fast Food, Chinese",No,Yes,No,No,400,3.4,2014-10-03,3-3.99,201-400
3772,1,India,New Delhi,"North Indian, South Indian, Fast Food",No,No,No,No,400,3,2016-10-20,3-3.99,201-400
5727,1,India,New Delhi,"Raw Meats, Fast Food",No,No,No,No,400,2.7,2018-10-27,2-2.99,201-400
18471299,1,India,New Delhi,Chinese,No,No,No,No,400,3.2,2016-10-24,3-3.99,201-400
18396163,1,India,New Delhi,"North Indian, Mughlai",No,No,No,No,400,3.5,2017-10-18,3-3.99,201-400
310328,1,India,New Delhi,"Chinese, Thai",No,No,No,No,400,3.5,2010-10-18,3-3.99,201-400
5368,1,India,New Delhi,"Fast Food, North Indian, Beverages",No,No,No,No,400,3.8,2012-10-28,3-3.99,201-400
18409188,1,India,New Delhi,"Street Food, North Indian, South Indian, Mithai",No,No,No,No,400,3.5,2015-10-10,3-3.99,201-400
5784,1,India,New Delhi,"Ice Cream, Desserts",No,No,No,No,400,3.3,2015-10-19,3-3.99,201-400
5392,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,400,3.3,2012-10-08,3-3.99,201-400
18414494,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,400,1,2012-10-13,1-1.99,201-400
308054,1,India,New Delhi,"Fast Food, North Indian",No,Yes,No,No,400,3.6,2015-10-06,3-3.99,201-400
18485984,1,India,New Delhi,"Fast Food, Beverages, Desserts",No,No,No,No,400,1,2012-10-10,1-1.99,201-400
18442666,1,India,New Delhi,"Fast Food, Beverages",No,No,No,No,400,3.1,2018-10-01,3-3.99,201-400
18325165,1,India,New Delhi,"Fast Food, Chinese",No,Yes,No,No,400,3.7,2018-10-18,3-3.99,201-400
8508,1,India,New Delhi,"Raw Meats, Fast Food",No,No,No,No,400,3.1,2016-10-15,3-3.99,201-400
1305,1,India,New Delhi,"Chinese, North Indian",No,No,No,No,400,2.8,2015-10-04,2-2.99,201-400
313093,1,India,New Delhi,"Chinese, Fast Food",No,Yes,No,No,400,4.1,2017-10-17,4-4.99,201-400
311971,1,India,New Delhi,Chinese,No,No,No,No,400,3.1,2012-10-24,3-3.99,201-400
18241609,1,India,New Delhi,Bakery,No,No,No,No,200,3.2,2017-09-03,3-3.99,0-200
8743,1,India,New Delhi,Bakery,No,No,No,No,200,3,2010-09-10,3-3.99,0-200
18294263,1,India,New Delhi,"Bakery, Mithai",No,No,No,No,200,3,2015-09-16,3-3.99,0-200
7643,1,India,New Delhi,Fast Food,No,No,No,No,200,2.8,2013-09-01,2-2.99,0-200
18312478,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,3.1,2013-09-19,3-3.99,0-200
305166,1,India,New Delhi,Fast Food,No,No,No,No,200,3.6,2014-09-17,3-3.99,0-200
18427209,1,India,New Delhi,Street Food,No,No,No,No,200,1,2011-09-06,1-1.99,0-200
3392,1,India,New Delhi,Cafe,No,No,No,No,200,4.2,2016-09-17,4-4.99,0-200
5420,1,India,New Delhi,"Ice Cream, Desserts",No,No,No,No,200,3.4,2012-09-13,3-3.99,0-200
18349910,1,India,New Delhi,Mughlai,No,No,No,No,200,3.4,2012-09-05,3-3.99,0-200
302884,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,Yes,No,No,200,3.1,2015-09-13,3-3.99,0-200
312003,1,India,New Delhi,Street Food,No,No,No,No,200,4,2016-09-25,4-4.99,0-200
309481,1,India,New Delhi,"Chinese, Fast Food",No,No,No,No,200,3.1,2011-09-07,3-3.99,0-200
311949,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,200,3,2016-09-01,3-3.99,0-200
2995,1,India,New Delhi,"Ice Cream, Desserts",No,No,No,No,200,3.2,2011-09-06,3-3.99,0-200
312703,1,India,New Delhi,"Fast Food, Chinese",No,No,No,No,200,2.9,2018-09-05,2-2.99,0-200
9380,1,India,New Delhi,"Mithai, South Indian",No,No,No,No,200,3.3,2010-09-11,3-3.99,0-200
4084,1,India,New Delhi,Fast Food,No,No,No,No,200,2.9,2015-09-08,2-2.99,0-200
310989,1,India,New Delhi,Bakery,No,No,No,No,200,2.9,2014-09-27,2-2.99,0-200
304621,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,3.3,2011-09-04,3-3.99,0-200
300259,1,India,New Delhi,Fast Food,No,No,No,No,200,2.8,2015-09-13,2-2.99,0-200
9635,1,India,New Delhi,"Street Food, South Indian, Mithai",No,No,No,No,200,1,2017-09-23,1-1.99,0-200
7434,1,India,New Delhi,"Desserts, Ice Cream, Fast Food",No,No,No,No,200,3,2011-09-25,3-3.99,0-200
3372,1,India,New Delhi,Street Food,No,No,No,No,200,3.7,2015-09-27,3-3.99,0-200
18384879,1,India,New Delhi,Biryani,No,No,No,No,200,3,2012-09-17,3-3.99,0-200
18222029,1,India,New Delhi,"North Indian, Fast Food, Mithai",No,No,No,No,200,1,2017-09-23,1-1.99,0-200
306535,1,India,New Delhi,Street Food,No,Yes,No,No,200,3.8,2016-09-09,3-3.99,0-200
18292480,1,India,New Delhi,Fast Food,No,No,No,No,200,1,2013-09-01,1-1.99,0-200
312853,1,India,New Delhi,Street Food,No,No,No,No,200,1,2017-09-11,1-1.99,0-200
18358667,1,India,New Delhi,"North Indian, Street Food",No,No,No,No,200,1,2018-09-11,1-1.99,0-200
18323036,1,India,New Delhi,Bakery,No,No,No,No,200,3,2013-09-12,3-3.99,0-200
18264996,1,India,New Delhi,"Bakery, Fast Food, Pizza",No,No,No,No,200,3.1,2015-09-14,3-3.99,0-200
308574,1,India,New Delhi,Bakery,No,No,No,No,200,3.2,2011-08-18,3-3.99,0-200
1889,1,India,New Delhi,"Street Food, North Indian, South Indian, Mithai",No,No,No,No,200,3.5,2016-08-24,3-3.99,0-200
18333489,1,India,New Delhi,"Street Food, Mithai",No,No,No,No,200,1,2017-08-05,1-1.99,0-200
3158,1,India,New Delhi,"North Indian, Chinese, South Indian",No,No,No,No,200,2.8,2010-08-06,2-2.99,0-200
9887,1,India,New Delhi,"Street Food, South Indian, Mithai",No,No,No,No,200,2.8,2013-08-27,2-2.99,0-200
7589,1,India,New Delhi,"Fast Food, Beverages",No,No,No,No,200,3.4,2017-08-22,3-3.99,0-200
18359259,1,India,New Delhi,Ice Cream,No,Yes,No,No,200,3.6,2016-08-17,3-3.99,0-200
300502,1,India,New Delhi,Bakery,No,No,No,No,200,3.2,2014-08-01,3-3.99,0-200
18313115,1,India,New Delhi,"Street Food, Mithai",No,No,No,No,200,3.2,2016-08-16,3-3.99,0-200
7889,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,No,No,No,200,3.1,2014-08-02,3-3.99,0-200
3338,1,India,New Delhi,Fast Food,No,No,No,No,200,4.1,2018-08-16,4-4.99,0-200
7526,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,3.8,2016-08-09,3-3.99,0-200
7861,1,India,New Delhi,Bakery,No,No,No,No,200,3.5,2016-08-19,3-3.99,0-200
305298,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,2.8,2010-08-03,2-2.99,0-200
18346857,1,India,New Delhi,Fast Food,No,No,No,No,200,3.1,2010-08-02,3-3.99,0-200
18376492,1,India,New Delhi,Bakery,No,No,No,No,200,1,2010-08-14,1-1.99,0-200
300911,1,India,New Delhi,Bakery,No,No,No,No,200,3.2,2013-08-08,3-3.99,0-200
302685,1,India,New Delhi,"South Indian, Chinese, Fast Food, Mithai",No,No,No,No,200,2.8,2013-08-04,2-2.99,0-200
18391581,1,India,New Delhi,"Healthy Food, Juices",No,No,No,No,200,3.1,2011-08-28,3-3.99,0-200
308991,1,India,New Delhi,"Ice Cream, Desserts",No,No,No,No,200,3.3,2015-08-14,3-3.99,0-200
302046,1,India,New Delhi,Biryani,No,No,No,No,200,1,2014-08-23,1-1.99,0-200
18468651,1,India,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,200,2.8,2015-08-25,2-2.99,0-200
18287389,1,India,New Delhi,Desserts,No,No,No,No,200,3.4,2011-08-02,3-3.99,0-200
18037814,1,India,New Delhi,South Indian,No,No,No,No,200,3,2014-08-01,3-3.99,0-200
7180,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,1,2012-08-15,1-1.99,0-200
313282,1,India,New Delhi,"Desserts, Ice Cream, Fast Food",No,No,No,No,200,1,2016-08-22,1-1.99,0-200
9108,1,India,New Delhi,"Mithai, Street Food, North Indian",No,No,No,No,200,1,2016-08-09,1-1.99,0-200
18463329,1,India,New Delhi,Bakery,No,No,No,No,200,1,2013-08-20,1-1.99,0-200
301440,1,India,New Delhi,"Bakery, Fast Food",No,No,No,No,200,3.2,2015-07-02,3-3.99,0-200
310874,1,India,New Delhi,Fast Food,No,No,No,No,200,3.1,2018-07-11,3-3.99,0-200
9876,1,India,New Delhi,"Fast Food, Street Food",No,No,No,No,200,1,2015-07-17,1-1.99,0-200
9806,1,India,New Delhi,Bakery,No,Yes,No,No,200,3.4,2017-07-18,3-3.99,0-200
5965,1,India,New Delhi,Bakery,No,No,No,No,200,3.4,2013-07-25,3-3.99,0-200
18138461,1,India,New Delhi,South Indian,No,Yes,No,No,200,3.4,2014-07-05,3-3.99,0-200
313307,1,India,New Delhi,"Bakery, Fast Food, Street Food",No,No,No,No,200,2.9,2018-07-06,2-2.99,0-200
18385727,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,1,2011-07-09,1-1.99,0-200
300729,1,India,New Delhi,"Bakery, Fast Food",No,Yes,No,No,200,3.4,2017-07-04,3-3.99,0-200
18489805,1,India,New Delhi,"Burger, Fast Food",No,No,No,No,200,1,2011-07-04,1-1.99,0-200
18489808,1,India,New Delhi,"Chinese, North Indian",No,No,No,No,200,1,2017-07-17,1-1.99,0-200
303589,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,2.9,2012-07-27,2-2.99,0-200
300608,1,India,New Delhi,Chinese,No,No,No,No,200,2.9,2014-07-28,2-2.99,0-200
311162,1,India,New Delhi,Fast Food,No,No,No,No,200,3.3,2015-07-25,3-3.99,0-200
307168,1,India,New Delhi,"North Indian, South Indian, Chinese",No,No,No,No,200,2.9,2012-07-17,2-2.99,0-200
8853,1,India,New Delhi,South Indian,No,No,No,No,200,3.7,2013-07-28,3-3.99,0-200
302318,1,India,New Delhi,"Mithai, Chinese",No,No,No,No,200,1,2016-07-27,1-1.99,0-200
7849,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,2.9,2017-07-12,2-2.99,0-200
18157406,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,200,3,2010-07-12,3-3.99,0-200
313171,1,India,New Delhi,"Street Food, North Indian",No,Yes,No,No,200,3.5,2010-07-14,3-3.99,0-200
18358654,1,India,New Delhi,"Beverages, Fast Food",No,No,No,No,200,2.8,2014-07-09,2-2.99,0-200
307946,1,India,New Delhi,"Ice Cream, Desserts, Fast Food",No,No,No,No,200,3,2016-07-20,3-3.99,0-200
18258762,1,India,New Delhi,"Bakery, Fast Food",No,No,No,No,200,1,2016-07-10,1-1.99,0-200
18124373,1,India,New Delhi,"Chinese, South Indian",No,No,No,No,200,2.8,2018-06-22,2-2.99,0-200
312693,1,India,New Delhi,Mughlai,No,No,No,No,200,3.7,2013-06-03,3-3.99,0-200
5462,1,India,New Delhi,South Indian,No,No,No,No,200,3,2015-06-24,3-3.99,0-200
18291241,1,India,New Delhi,Mughlai,No,No,No,No,200,3.2,2018-06-18,3-3.99,0-200
7590,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,2.9,2016-06-16,2-2.99,0-200
2920,1,India,New Delhi,Fast Food,No,No,No,No,200,3.1,2016-06-02,3-3.99,0-200
18445631,1,India,New Delhi,"Chinese, Fast Food",No,No,No,No,200,1,2014-06-19,1-1.99,0-200
18233577,1,India,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,200,3.3,2010-06-02,3-3.99,0-200
18398575,1,India,New Delhi,"Mithai, Street Food",No,Yes,No,No,200,3,2012-06-16,3-3.99,0-200
18358182,1,India,New Delhi,"Pizza, Fast Food",No,Yes,No,No,200,1,2015-06-07,1-1.99,0-200
18400762,1,India,New Delhi,Bakery,No,No,No,No,200,3.1,2012-06-22,3-3.99,0-200
8488,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,2.9,2017-06-19,2-2.99,0-200
308969,1,India,New Delhi,Street Food,No,No,No,No,200,3.9,2014-06-11,3-3.99,0-200
5271,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,3.5,2018-06-27,3-3.99,0-200
18358206,1,India,New Delhi,South Indian,No,No,No,No,200,1,2017-06-23,1-1.99,0-200
18424584,1,India,New Delhi,South Indian,No,No,No,No,200,1,2011-06-02,1-1.99,0-200
18245248,1,India,New Delhi,Italian,No,No,No,No,200,3,2014-06-21,3-3.99,0-200
18455876,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,1,2010-06-16,1-1.99,0-200
6560,1,India,New Delhi,"North Indian, Street Food",No,No,No,No,200,2.8,2012-05-20,2-2.99,0-200
18335816,1,India,New Delhi,Ice Cream,No,No,No,No,200,3,2015-05-03,3-3.99,0-200
18455515,1,India,New Delhi,Fast Food,No,No,No,No,200,1,2018-05-04,1-1.99,0-200
303582,1,India,New Delhi,"Fast Food, Desserts",No,No,No,No,200,3.1,2014-05-07,3-3.99,0-200
301822,1,India,New Delhi,"Chinese, Mithai",No,No,No,No,200,1,2016-05-28,1-1.99,0-200
302514,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,3.1,2018-05-08,3-3.99,0-200
313225,1,India,New Delhi,Mithai,No,No,No,No,200,1,2013-05-24,1-1.99,0-200
18285199,1,India,New Delhi,South Indian,No,No,No,No,200,3,2013-05-05,3-3.99,0-200
300960,1,India,New Delhi,"South Indian, Chinese",No,No,No,No,200,3,2010-05-03,3-3.99,0-200
311993,1,India,New Delhi,"North Indian, Fast Food",No,No,No,No,200,1,2015-05-17,1-1.99,0-200
18281993,1,India,New Delhi,South Indian,No,No,No,No,200,1,2017-05-28,1-1.99,0-200
313360,1,India,New Delhi,"North Indian, Chinese",No,No,No,No,200,1,2014-05-11,1-1.99,0-200
18349914,1,India,New Delhi,"Pizza, Fast Food, Bakery",No,No,No,No,200,1,2017-05-04,1-1.99,0-200
301932,1,India,New Delhi,"Desserts, Street Food",No,No,No,No,200,1,2013-05-07,1-1.99,0-200
300616,1,India,New Delhi,"Fast Food, Chinese, Mithai, Street Food",No,No,No,No,200,2.9,2011-05-15,2-2.99,0-200
306739,1,India,New Delhi,Chinese,No,No,No,No,200,2.9,2013-05-02,2-2.99,0-200
8660,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,2.7,2017-05-09,2-2.99,0-200
18428536,1,India,New Delhi,Fast Food,No,Yes,No,No,200,2.7,2017-05-21,2-2.99,0-200
18373071,1,India,New Delhi,Beverages,No,No,No,No,200,3.8,2013-05-03,3-3.99,0-200
308906,1,India,New Delhi,Mithai,No,No,No,No,200,3.3,2013-05-01,3-3.99,0-200
18423878,1,India,New Delhi,"Mithai, Fast Food",No,No,No,No,200,1,2013-05-28,1-1.99,0-200
18337762,1,India,New Delhi,Bakery,No,No,No,No,200,1,2016-05-09,1-1.99,0-200
308814,1,India,New Delhi,Bakery,No,No,No,No,200,2.9,2018-05-26,2-2.99,0-200
304160,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,1,2012-05-07,1-1.99,0-200
18291215,1,India,New Delhi,Fast Food,No,No,No,No,200,3.2,2012-05-08,3-3.99,0-200
18332083,1,India,New Delhi,"Fast Food, North Indian, Chinese",No,No,No,No,200,3.2,2012-04-26,3-3.99,0-200
2379,1,India,New Delhi,Street Food,No,No,No,No,200,3.9,2012-04-26,3-3.99,0-200
2236,1,India,New Delhi,"Mithai, North Indian",No,No,No,No,200,2.8,2012-04-14,2-2.99,0-200
303642,1,India,New Delhi,Ice Cream,No,No,No,No,200,4.5,2012-04-11,4-4.99,0-200
18419649,1,India,New Delhi,"Street Food, Mithai",No,No,No,No,200,1,2011-04-25,1-1.99,0-200
5909,1,India,New Delhi,"Bakery, Fast Food",No,No,No,No,200,2.6,2011-04-12,2-2.99,0-200
18435335,1,India,New Delhi,Chinese,No,No,No,No,200,1,2016-04-19,1-1.99,0-200
18415357,1,India,New Delhi,Fast Food,No,Yes,No,No,200,3.5,2017-04-07,3-3.99,0-200
8451,1,India,New Delhi,Fast Food,No,No,No,No,200,3.7,2013-04-17,3-3.99,0-200
3054,1,India,New Delhi,"Ice Cream, Desserts, North Indian, Street Food",No,No,No,No,200,3.8,2014-04-12,3-3.99,0-200
6675,1,India,New Delhi,"Bakery, Chinese",No,No,No,No,200,3.6,2011-04-06,3-3.99,0-200
9549,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,3.2,2011-04-18,3-3.99,0-200
9850,1,India,New Delhi,Bakery,No,No,No,No,200,3,2011-04-07,3-3.99,0-200
307692,1,India,New Delhi,"Bakery, Desserts, Fast Food",No,No,No,No,200,3.6,2013-04-28,3-3.99,0-200
18175299,1,India,New Delhi,"Mithai, Bakery, North Indian",No,No,No,No,200,1,2017-04-08,1-1.99,0-200
18273640,1,India,New Delhi,Fast Food,No,Yes,No,No,200,3.7,2014-04-05,3-3.99,0-200
18460320,1,India,New Delhi,Lebanese,No,No,No,No,200,3,2011-04-18,3-3.99,0-200
18363048,1,India,New Delhi,Chinese,No,No,No,No,200,1,2015-04-24,1-1.99,0-200
18363067,1,India,New Delhi,Mithai,No,No,No,No,200,1,2011-04-27,1-1.99,0-200
305859,1,India,New Delhi,Bakery,No,No,No,No,200,3,2017-04-13,3-3.99,0-200
18231755,1,India,New Delhi,"Mithai, Street Food, North Indian, South Indian",No,No,No,No,200,1,2011-04-19,1-1.99,0-200
306749,1,India,New Delhi,Fast Food,No,No,No,No,200,1,2016-04-03,1-1.99,0-200
300344,1,India,New Delhi,Fast Food,No,No,No,No,200,2.7,2012-04-16,2-2.99,0-200
311957,1,India,New Delhi,Chinese,No,Yes,No,No,200,3.4,2016-04-09,3-3.99,0-200
18451573,1,India,New Delhi,"Desserts, Beverages",No,No,No,No,200,1,2014-04-02,1-1.99,0-200
8216,1,India,New Delhi,Fast Food,No,No,No,No,200,3.3,2017-04-15,3-3.99,0-200
18472439,1,India,New Delhi,Biryani,No,No,No,No,200,1,2010-04-16,1-1.99,0-200
18438426,1,India,New Delhi,Chinese,No,No,No,No,200,1,2013-04-07,1-1.99,0-200
302427,1,India,New Delhi,"North Indian, South Indian",No,No,No,No,200,1,2012-04-01,1-1.99,0-200
18014115,1,India,New Delhi,Bakery,No,No,No,No,200,1,2012-04-26,1-1.99,0-200
18306543,1,India,New Delhi,Fast Food,No,Yes,No,No,200,3.1,2015-04-27,3-3.99,0-200
300262,1,India,New Delhi,Fast Food,No,No,No,No,200,3.3,2011-04-13,3-3.99,0-200
300178,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,4.2,2014-03-23,4-4.99,0-200
9476,1,India,New Delhi,Fast Food,No,No,No,No,200,2.8,2011-03-05,2-2.99,0-200
18419886,1,India,New Delhi,Biryani,No,No,No,No,200,1,2015-03-28,1-1.99,0-200
301498,1,India,New Delhi,South Indian,No,No,No,No,200,3.3,2018-03-16,3-3.99,0-200
7372,1,India,New Delhi,"Bakery, Fast Food",No,No,No,No,200,4.1,2011-03-10,4-4.99,0-200
18489838,1,India,New Delhi,"North Indian, Italian, Chinese",No,No,No,No,200,1,2014-03-08,1-1.99,0-200
18282015,1,India,New Delhi,"Chinese, Mithai",No,No,No,No,200,1,2015-03-09,1-1.99,0-200
18025133,1,India,New Delhi,"Ice Cream, Desserts",No,No,No,No,200,3.2,2010-03-13,3-3.99,0-200
18382755,1,India,New Delhi,Street Food,No,No,No,No,200,3.8,2014-03-08,3-3.99,0-200
301037,1,India,New Delhi,Bakery,No,No,No,No,200,3.1,2011-03-19,3-3.99,0-200
18357566,1,India,New Delhi,"Bakery, Desserts",No,No,No,No,200,1,2011-03-20,1-1.99,0-200
9281,1,India,New Delhi,Mithai,No,No,No,No,200,1,2018-03-21,1-1.99,0-200
300635,1,India,New Delhi,"Street Food, Mithai",No,No,No,No,200,3,2010-03-16,3-3.99,0-200
308537,1,India,New Delhi,"Ice Cream, Desserts",No,No,No,No,200,3.8,2014-03-13,3-3.99,0-200
309307,1,India,New Delhi,Street Food,No,Yes,No,No,200,3.5,2015-03-04,3-3.99,0-200
8964,1,India,New Delhi,Bakery,No,Yes,No,No,200,3.5,2018-03-08,3-3.99,0-200
312773,1,India,New Delhi,"Street Food, Fast Food",No,No,No,No,200,2.9,2011-03-11,2-2.99,0-200
18423869,1,India,New Delhi,Street Food,No,No,No,No,200,1,2017-03-28,1-1.99,0-200
18419501,1,India,New Delhi,Fast Food,No,No,No,No,200,1,2013-03-09,1-1.99,0-200
7584,1,India,New Delhi,"Mithai, Street Food",No,No,No,No,200,3.3,2011-02-01,3-3.99,0-200
18291442,1,India,New Delhi,Mughlai,No,No,No,No,200,4.3,2011-02-16,4-4.99,0-200
18464001,1,India,New Delhi,"Fast Food, Beverages",No,No,No,No,200,1,2018-02-03,1-1.99,0-200
302710,1,India,New Delhi,"Street Food, North Indian, South Indian",No,No,No,No,200,2.9,2010-02-06,2-2.99,0-200
